date,cgdq,agdq2011,jrdq,sgdq2011,agdq2012,sgdq2012,spook,agdq2013,sgdq2013,agdq2014,sgdq2014,agdq2015,sgdq2015,agdq2016,sgdq2016,agdq2017,sgdq2017,hrdq,agdq2018,sgdq2018,GDQX2018,agdq2019,sgdq2019,GDQX2019
2010-01-01 12:25,137335,487346,421180,458022,1358155,604814,144990,3079022,1514335,5896776,5470602,9342832,9014560,7780049,7197819,11375628,12725592,3934091,11232767,15969296,1758388,11230976,11373072,
2010-01-01 12:30,137335,489846,421180,458022,1359155,604814,144990,3096195,1526535,5962776,5482602,9395598,9052203,7817049,7364420,11441628,12908392,3947011,11257767,15982796,1759388,11258976,11460072,
2010-01-01 12:35,137335,489846,423680,458022,1361155,609814,144990,3148390,1531035,5993113,5524666,9407435,9211623,7844259,7420270,11480586,12920892,3981011,11260767,16038796,1766388,11302976,11543572,
2010-01-01 12:40,137335,491846,424680,458022,1366155,610314,144990,3162589,1531135,6096736,5540293,9485435,9346374,7855859,7457898,11500586,12962517,3992011,11286767,16069296,1768388,11323476,11578738,
2010-01-01 12:45,137335,493846,426680,461522,1368655,610314,148490,3230256,1543235,6148936,5557793,9574969,9417174,7861148,7510465,11512586,12991517,4007374,11303817,16083448,1768388,11349176,11739738,
2010-01-01 12:50,137335,496346,426680,462522,1368755,611814,156490,3270381,1565735,6226638,5572295,9617969,9457674,7888648,7559065,11515086,13020017,4037054,11318317,16133948,1770388,11383375,11746738,
2010-01-01 12:55,139835,496846,426680,462522,1368755,611814,156490,3282681,1570735,6267638,5587795,9617969,9494474,7998648,7570565,11533086,13043517,4155554,11374817,16177265,1771888,11425375,11747738,
2010-01-01 13:00,142335,496846,426680,464622,1368755,611814,156490,3289681,1586735,6298622,5599606,9617969,9507474,8031649,7581565,11539736,13073017,4192216,11379317,16203765,1771888,11486575,11763238,
2010-01-01 13:05,142335,496846,426680,466622,1368755,613314,156490,3311063,1589735,6328922,5608606,9617969,9531475,8052149,7585565,11560236,13094017,4229716,11379817,16236765,1797888,11659575,11788238,
2010-01-01 13:10,154335,496846,426680,471122,1376755,613314,156490,3314983,1592735,6369887,5612606,9617969,9537496,8120841,7588265,11602236,13110017,4267549,11388817,16285265,1797888,11701075,11819238,
2010-01-01 13:15,154335,496846,426680,476622,1377255,613314,157491,3321583,1595235,6408242,5618606,9617969,9577996,8228678,7610265,11655410,13155017,4293549,11406854,16308765,1797888,11754575,11852738,
2010-01-01 13:20,154335,496846,427180,476622,1377255,613814,157991,3336752,1598735,6456442,5635606,9684469,9612996,8277438,7782102,11707710,13199517,4365882,11439354,16315265,1800388,11772075,11938738,
2010-01-01 13:25,154335,496846,427680,477122,1382255,615314,157991,3346352,1600735,6498279,5644685,9716484,9672765,8327838,7858102,11753210,13220517,4408882,11462354,16421265,1810388,11802412,11958238,
2010-01-01 13:30,154335,506846,427680,480322,1382255,617314,158491,3359058,1602435,6523579,5653686,9754484,9725455,8376738,7894602,11788210,13292183,4418882,11530354,16463265,1866888,11888412,11997738,
2010-01-01 13:35,154340,508846,427680,482322,1382255,625814,158491,3367558,1602435,6546079,5667786,9790510,9749621,8465238,7927102,11806710,13342183,4424382,11551854,16470265,1876888,11932412,12073658,
2010-01-01 13:40,154340,509346,427680,482322,1386421,626314,160386,3373373,1602435,6550079,5681786,9818010,9762621,8491278,8089402,11823710,13361520,4427382,11562854,16475265,1882888,11989912,12120658,
2010-01-01 13:45,154340,531346,427680,482322,1390421,628314,163086,3387473,1618435,6555579,5689386,9835010,9786621,8672026,8098402,11840710,13362020,4437382,11599020,16495765,1882888,12027625,12158658,
2010-01-01 13:50,154409,532346,427680,482322,1395421,629814,169876,3404118,1626285,6564229,5707386,9862430,9793121,8830468,8136501,11857210,13375020,4446882,11606021,16528765,1888388,12087125,12163158,
2010-01-01 13:55,154409,533346,427680,482322,1398421,629814,170771,3420205,1628585,6587466,5709386,9877985,9819821,8883468,8167001,11872710,13388021,4474382,11621521,16646765,1890388,12114625,12173158,
2010-01-01 14:00,154409,533846,427680,482422,1401421,629814,174166,3446451,1679454,6617016,5709386,9932474,9836121,9115468,8210501,11942710,13448521,4493382,11632521,16699366,1892888,12127125,12174658,
2010-01-01 14:05,156409,533846,429680,483922,1401421,629814,174166,3450551,1697954,6619774,5709886,10008347,9846121,9159468,8281601,12022960,13484521,4502382,11634521,16707366,1892888,12133525,12192158,
2010-01-01 14:10,156409,533846,429680,503922,1401421,629814,174166,3458651,1974954,6629774,5710886,10033347,9861721,9180468,8366101,12286060,13501021,4513182,11640021,16710366,1902888,12144185,12201158,
2010-01-01 14:15,156409,533846,429680,504722,1409990,629814,174366,3500751,1975654,6646274,5722775,10075347,9891221,9245468,8521715,12298060,13512021,4528182,11643521,16739366,1902888,12156685,12204158,
2010-01-01 14:20,158409,533846,430346,506222,1411403,630814,175866,3529920,1977755,6658774,5753292,10102347,9902521,9280968,8554715,12309060,13514121,4535848,11658058,16770366,1917388,12178685,12206658,
2010-01-01 14:25,160409,533846,430346,506722,1414903,632414,175866,3541795,1993255,6667274,5783458,10124347,9910021,9498737,8575716,12309060,13532287,4596848,11672694,16895866,1948888,12205185,12208658,
2010-01-01 14:30,160409,536846,435646,506722,1417403,632414,175866,3579795,1998778,6689694,5802658,10266447,9944824,9522237,8597582,12576060,13553287,4599348,11678694,16911867,1956388,12268912,12210658,
2010-01-01 14:35,160409,536846,435646,513222,1419403,642914,175866,3628795,2009278,6808114,5815058,10314697,9971224,9522237,8652362,12596060,13556687,4635748,11689694,16921367,1962724,12291912,12218158,
2010-01-01 14:40,160409,536846,435646,513222,1419903,643914,177266,3640539,2017728,6814814,5815058,10334796,9998224,9532137,8677862,12611560,13561987,4636748,11690194,16927867,1964724,12293912,12227158,
2010-01-01 14:45,160409,537346,436146,515922,1419903,647414,177266,3644539,2020230,6833649,5828658,10367807,10005824,9591237,8712362,13228920,13713742,4644748,11698194,16937367,1968724,12568912,12243158,
2010-01-01 14:50,160409,538346,436146,515922,1420403,647414,177266,3649739,2023380,6850149,5856658,10386307,10019324,9728903,8762312,13253420,13746242,4662248,11698194,16955567,1976724,12643976,12272158,
2010-01-01 14:55,160409,542346,436146,517422,1429803,651715,177266,3675739,2029380,6867149,5869358,10423846,10032324,9871903,8835012,13264420,13769276,4667248,11698194,16971827,1981224,12669476,12341095,
2010-01-01 15:00,165409,543169,436646,517422,1431298,657215,177266,3675739,2040180,6884799,5875758,10517846,10071024,9929403,8845712,13269420,13783276,4667248,11700194,16993327,1986224,12717976,12382095,
2010-01-01 15:05,165409,544169,436646,517422,1432798,668315,177266,3679639,2046680,6908475,5879358,10576541,10120024,9991403,8867212,13282420,13799776,4672248,11702694,16997327,1998224,12754526,12389095,
2010-01-01 15:10,181909,544169,436646,517422,1436298,670315,177266,3700739,2053280,6923575,5888358,10657196,10148225,10080722,8914212,13332020,13820276,4678448,11706694,17005827,2010024,12774071,12401595,
2010-01-01 15:15,181909,545669,436646,518422,1441298,671315,177266,3704916,2056780,6933575,5895778,10710196,10167226,10147222,8921212,13375520,13833109,4685948,11710194,17005827,2013025,12787071,12423095,
2010-01-01 15:20,181909,546669,438146,520422,1459798,672315,177766,3716917,2076480,6943475,5896698,10811586,10263485,10242922,8923312,13412520,13867386,4705348,11718694,17008327,2014025,12813571,12435595,
2010-01-01 15:25,181909,553169,438146,520422,1459798,677000,178766,3730317,2082980,6949975,5897698,10882968,10328355,10291422,8947812,13429020,13880086,4711128,11734694,17014827,2015525,12823071,12451595,
2010-01-01 15:30,181909,555669,438146,520422,1461798,683000,178766,3734817,2087480,6953975,5905748,10969443,10354525,10381422,8971312,13457020,13885086,4719628,11739194,17017327,2016525,12859071,12517595,
2010-01-01 15:35,182500,555669,438146,521080,1461798,683000,178766,3744312,2092580,6959075,5923748,11051643,10376693,10409922,8973312,13474605,13885586,4723628,11747908,17019827,2017025,12877271,12535095,
2010-01-01 15:40,184000,557006,438146,521080,1468298,685000,178766,3756812,2095691,6972875,5960748,11124157,10409693,10484922,8974312,13490105,13893086,4727128,11751908,17026327,2020525,12903771,12549095,
2010-01-01 15:45,184000,559843,438146,522080,1474798,696000,178766,3777812,2106241,7003575,5969248,11229499,10415193,10739310,8987812,13499605,13894586,4739628,11758409,17027827,2021025,12937771,12585895,
2010-01-01 15:50,184500,560343,438146,522580,1475298,700500,181266,3793885,2106741,7015875,5977748,11262799,10433693,10780810,9042812,13500605,13896086,4752128,11764909,17029327,2024525,12942271,12610946,
2010-01-01 15:55,185500,563680,438146,522580,1478298,700500,181266,3805385,2112443,7020225,6032048,11262799,10446693,10884510,9057812,13515105,13896086,4779128,11771218,17037327,2029525,12962771,12621946,
2010-01-01 16:00,185500,564180,438146,522580,1499298,700500,181266,3824805,2125043,7029225,6050048,11309131,10460693,10947011,9068892,13524605,13901086,4807628,11787718,17069327,2033525,12997771,12626946,
2010-01-01 16:05,185500,565728,438146,522580,1511298,700500,181266,3848405,2136545,7029225,6054548,11357008,10476718,10976211,9087892,13558605,13914586,4807628,11787718,17101827,2039125,13012270,12651446,
2010-01-01 16:10,185500,565728,439146,522580,1511798,700500,181766,3855325,2151587,7031225,6054548,11383508,10495718,11011211,9109392,13566506,13919586,4829928,11794718,17135777,2044625,13056270,12662446,
2010-01-01 16:15,185501,565828,441746,523080,1521298,700500,181766,3869337,2158687,7033225,6059048,11411588,10517918,11041711,9123242,13753059,13922586,4833928,11801980,17140277,2044625,13062270,12689946,
2010-01-01 16:20,185597,570828,441746,523080,1522898,700500,181766,3898732,2181687,7045425,6059248,11435671,10537418,11070711,9132242,13756559,13958786,4834928,11815947,17153777,2045125,13068270,12697946,
2010-01-01 16:25,186597,575828,441746,524080,1522898,700500,182766,3909332,2186792,7067525,6062248,11466528,10542918,11085711,9201442,13767559,13976286,4838928,11820947,17183850,2046125,13075270,12702446,
2010-01-01 16:30,191597,575828,441746,524080,1522898,700500,182766,3926082,2193205,7074025,6064848,11512028,10550518,11120439,9220442,13767559,13989886,4845928,11825947,17195950,2056625,13082770,12704946,
2010-01-01 16:35,191597,575828,442746,524080,1523898,700500,182766,3927151,2209310,7090125,6064848,11535028,10570518,11145439,9246942,13781337,13999491,4845928,11832447,17199950,2077625,13089270,12704946,
2010-01-01 16:40,192097,576328,442746,524130,1524898,700500,183266,3946251,2216810,7102625,6077348,11567445,10586043,11158439,9283442,13801847,13999491,4846428,11833947,17202450,2078625,13110270,12705946,
2010-01-01 16:45,192597,577828,442746,524130,1528710,700500,184266,3953461,2218010,7107725,6078848,11569445,10614043,11174939,9306441,13831255,14001491,4851928,11835847,17206450,2079625,13135770,12707446,
2010-01-01 16:50,192597,577828,445246,524130,1529710,700500,184266,3962356,2218010,7117525,6087348,11591300,10625543,11193939,9324441,13868399,14003491,4851928,11836348,17253950,2081125,13167270,12709946,
2010-01-01 16:55,193098,577828,445746,524130,1532747,701500,184266,3973356,2221210,7127025,6097348,11602800,10647705,11211439,9395641,13891599,14014491,4856928,11853348,17261950,2084625,13176270,12725446,
2010-01-01 17:00,196598,579828,445746,528130,1532747,702500,184266,4011356,2226357,7134802,6098348,11615300,10651205,11231039,9444141,13916265,14020491,4857928,11862336,17265450,2085625,13207770,12740946,
2010-01-01 17:05,196598,580000,445746,528130,1543747,702500,184266,4013356,2242957,7136102,6098348,11635022,10659205,11271039,9701141,13941765,14033991,4862928,11868836,17265450,2085625,13252970,12742446,
2010-01-01 17:10,196598,580000,446246,528130,1548747,702500,184266,4018356,2246957,7143103,6103348,11635022,10667605,11315539,9818641,13954265,14036991,4865228,11895836,17280450,2086125,13257470,12747446,
2010-01-01 17:15,199098,580000,447746,528130,1551747,702500,184266,4027091,2249157,7146603,6104348,11670077,10680605,11335539,9834391,13970265,14037991,4865728,11908336,17283450,2088625,13263470,12749946,
2010-01-01 17:20,200000,580000,448546,529130,1553247,702500,184266,4028091,2265157,7150103,6104848,11749916,10684105,11367539,9842391,13980265,14058991,4876628,11913336,17302050,2088625,13271970,12749946,
2010-01-01 17:25,200000,582000,448546,531630,1553247,704000,184266,4028760,2270457,7159503,6104848,11799918,10685305,11380539,9854391,13987765,14087180,4888128,11916336,17306050,2098625,13295870,12754446,
2010-01-01 17:30,200000,582500,448546,531630,1554247,704000,184266,4033760,2272457,7159513,6104848,11819718,10689305,11405039,9873560,13998265,14088180,4890128,11922336,17311550,2101125,13322370,12785446,
2010-01-01 17:35,200000,582500,463546,531630,1554247,704000,187266,4036910,2284477,7166513,6104848,11840218,10714505,11433539,9877898,14011965,14093180,4890128,11922836,17312550,2103625,13324870,12802446,
2010-01-01 17:40,200000,595500,464146,531630,1554247,704000,188266,4049405,2290477,7167679,6104848,11863718,10715505,11483039,9900398,14025520,14114680,4890128,11933336,17313550,2115925,13363370,12840446,
2010-01-01 17:45,200000,613500,464146,531630,1554747,708837,199266,4050943,2293477,7173879,6107348,11898718,10719005,11501539,9908498,14029020,14120680,4892628,11952836,17319550,2120125,13373870,12842946,
2010-01-01 17:50,206000,615500,464146,531630,1554747,708837,199766,4051663,2294277,7186579,6110848,11923818,10734505,11514316,9908998,14042020,14120680,4892628,11953836,17374550,2139125,13373870,12849946,
2010-01-01 17:55,206000,617000,464146,531630,1560747,708837,208066,4058682,2301277,7188579,6110848,11955739,10734505,11516816,9939098,14049520,14120680,4900128,11960379,17382550,2139125,13379370,12872946,
2010-01-01 18:00,206000,619500,464146,531630,1561797,708837,208066,4065882,2306777,7191079,6110848,11964739,10740005,11539316,9956098,14104020,14123680,5026428,11960379,17397550,2143125,13512370,12891946,
2010-01-01 18:05,206000,621500,465146,546571,1565997,712837,208066,4067882,2307777,7191579,6112848,11981739,10765505,11545901,9985058,14134520,14127180,5137428,11961379,17505050,2147625,13525470,12895446,
2010-01-01 18:10,206000,621500,475146,556572,1570997,718337,210566,4069483,2311877,7194579,6114848,11994239,10786505,11563901,10014458,14235520,14161180,5138928,11962879,17605550,2147625,13531470,12902446,
2010-01-01 18:15,206000,621500,475146,559072,1571663,718337,210566,4070583,2311877,7195668,6120348,12011239,10814005,11582417,10033963,14261712,14170180,5140428,11978379,17608550,2164725,13538470,12911446,
2010-01-01 18:20,206000,624300,475146,559072,1573663,718337,210566,4073895,2313797,7196668,6125448,12032276,10825505,11587417,10042240,14316254,14191180,5140428,11986879,17610050,2165725,13538470,12933946,
2010-01-01 18:25,206000,624900,476146,559072,1625663,721837,210566,4078395,2315797,7208468,6133448,12067776,10828505,11599917,10043240,14348531,14200180,5150928,11992379,17622050,2165725,13543470,12949846,
2010-01-01 18:30,206000,627900,476146,559072,1625663,722837,210566,4104785,2315797,7210468,6137948,12087776,10832005,11606917,10047240,14361531,14229680,5152928,11993156,17634550,2165725,13569470,12959846,
2010-01-01 18:35,206000,629400,476146,559072,1626663,722837,210566,4125518,2317297,7211468,6144448,12106776,10855974,11615967,10048740,14369531,14292180,5155928,11993156,17636050,2175725,13574970,12965346,
2010-01-01 18:40,206000,641900,476146,560572,1652663,723037,210566,4135018,2318397,7213468,6145448,12112776,10856474,11633967,10073740,14372031,14292680,5160928,12006865,17649050,2175725,13593970,12976846,
2010-01-01 18:45,209000,643401,476146,561572,1652663,728900,210566,4136610,2318397,7213468,6153948,12117276,10866474,11655767,10084740,14375531,14292680,5172428,12036865,17654050,2176725,13599970,12990346,
2010-01-01 18:50,210000,644974,476146,561572,1653464,730900,211566,4141110,2326447,7215468,6161948,12134276,10868474,11656767,10135740,14378031,14292680,5214576,12055365,17657050,2176725,13602970,13001346,
2010-01-01 18:55,211000,648774,476146,561572,1653464,733400,212066,4142710,2327784,7222468,6167648,12148278,10870474,11663767,10149740,14387531,14293680,5225076,12075365,17657550,2203725,13618470,13019346,
2010-01-01 19:00,211000,651446,476146,564572,1664464,736900,212066,4143710,2330284,7222568,6171148,12168272,10955174,11664767,10167240,14391031,14322180,5229076,12075865,17657550,2211225,13649307,13030346,
2010-01-01 19:05,211000,653517,476146,568072,1664464,737400,212316,4145910,2334284,7227668,6188203,12205272,10970174,11664767,10179240,14396631,14389886,5240576,12097365,17660550,2213725,13659307,13031846,
2010-01-01 19:10,211000,663517,476146,568072,1673464,737400,214316,4145910,2336884,7228668,6193703,12208772,10970174,11670267,10187240,14403631,14390386,5240576,12104365,17660550,2213725,13673407,13037846,
2010-01-01 19:15,211000,669642,476146,569072,1673464,737400,217316,4146910,2338334,7229168,6201203,12217272,10970674,11682267,10208740,15163978,14390886,5250576,12109865,17666050,2214725,13679407,13041346,
